,RATING
8761,4.0
8762,3.8
8763,4.0
8764,4.0
8765,4.6
8766,4.0
8767,2.4
8768,4.0
8769,3.6
8770,4.2
8771,4.0
8772,3.2
8773,3.4
8774,4.2
8775,3.8
8776,4.2
8777,4.0
8778,3.6
8779,3.6
8780,3.8
8781,4.0
8782,4.0
8783,3.8
8784,4.2
8785,3.6
8786,4.2
8787,4.0
8788,4.2
8789,4.0
8790,3.6
8791,4.2
8792,4.0
8793,4.0
8794,3.0
8795,3.8
8796,4.4
8797,4.2
8798,4.0
8799,2.8
8800,3.8
8801,2.8
8802,3.6
8803,4.0
8804,4.0
8805,4.0
8806,4.0
8807,4.0
8808,4.2
8809,3.8
8810,4.4
8811,4.0
8812,3.4
8813,3.8
8814,4.0
8815,4.0
8816,3.4
8817,4.2
8818,3.6
8819,3.0
8820,3.8
8821,4.0
8822,3.8
8823,4.0
8824,4.0
8825,4.6
8826,4.0
8827,2.4
8828,4.0
8829,3.6
8830,4.2
8831,4.0
8832,3.2
8833,3.4
8834,4.2
8835,3.8
8836,4.2
8837,4.0
8838,3.6
8839,3.6
8840,3.8
8841,4.0
8842,4.0
8843,3.8
8844,4.2
8845,3.6
8846,4.2
8847,4.0
8848,4.2
8849,4.0
8850,3.6
8851,4.2
8852,4.0
8853,4.0
8854,3.0
8855,3.8
8856,4.4
8857,4.2
8858,4.0
8859,2.8
8860,3.8
8861,2.8
8862,3.6
8863,4.0
8864,4.0
8865,4.0
8866,4.0
8867,4.0
8868,4.2
8869,3.8
8870,4.4
8871,4.0
8872,3.4
8873,3.8
8874,4.0
8875,4.0
8876,3.4
8877,4.2
8878,3.6
8879,3.0
8880,3.8
8881,4.0
8882,3.8
8883,4.0
8884,4.0
8885,4.6
8886,4.0
8887,2.4
8888,4.0
8889,3.6
8890,4.2
8891,4.0
8892,3.2
8893,3.4
8894,4.2
8895,3.8
8896,4.2
8897,4.0
8898,3.6
8899,3.6
8900,3.8
8901,4.0
8902,4.0
8903,3.8
8904,4.2
8905,3.6
8906,4.2
8907,4.0
8908,4.2
8909,4.0
8910,3.6
8911,4.2
8912,4.0
8913,4.0
8914,3.0
8915,3.8
8916,4.4
8917,4.2
8918,4.0
8919,2.8
8920,3.8
8921,2.8
8922,3.6
8923,4.0
8924,4.0
8925,4.0
8926,4.0
8927,4.0
8928,4.2
8929,3.8
8930,4.4
8931,4.0
8932,3.4
8933,3.8
8934,4.0
8935,4.0
8936,3.4
8937,4.2
8938,3.6
8939,3.0
8940,3.8
8941,4.0
8942,3.8
8943,4.0
8944,4.0
8945,4.6
8946,4.0
8947,2.4
8948,4.0
8949,3.6
8950,4.2
8951,4.0
8952,3.2
8953,3.4
8954,4.2
8955,3.8
8956,4.2
8957,4.0
8958,3.6
8959,3.6
8960,3.8
8961,4.0
8962,4.0
8963,3.8
8964,4.2
8965,3.6
8966,4.2
8967,4.0
8968,4.2
8969,4.0
8970,3.6
8971,4.2
8972,4.0
8973,4.0
8974,3.0
8975,3.8
8976,4.4
8977,4.2
8978,4.0
8979,2.8
8980,3.8
8981,2.8
8982,3.6
8983,4.0
8984,4.0
8985,4.0
8986,4.0
8987,4.0
8988,4.2
8989,3.8
8990,4.4
8991,4.0
8992,3.4
8993,3.8
8994,4.0
8995,4.0
8996,3.4
8997,4.2
8998,3.6
8999,3.0
9000,3.8
9001,4.0
9002,3.8
9003,4.0
9004,4.0
9005,4.6
9006,4.0
9007,2.4
9008,4.0
9009,3.6
9010,4.2
9011,4.0
9012,3.2
9013,3.4
9014,4.2
9015,3.8
9016,4.2
9017,4.0
9018,3.6
9019,3.6
9020,3.8
9021,4.0
9022,4.0
9023,3.8
9024,4.2
9025,3.6
9026,4.2
9027,4.0
9028,4.2
9029,4.0
9030,3.6
9031,4.2
9032,4.0
9033,4.0
9034,3.0
9035,3.8
9036,4.4
9037,4.2
9038,4.0
9039,2.8
9040,3.8
9041,2.8
9042,3.6
9043,4.0
9044,4.0
9045,4.0
9046,4.0
9047,4.0
9048,4.2
9049,3.8
9050,4.4
9051,4.0
9052,3.4
9053,3.8
9054,4.0
9055,4.0
9056,3.4
9057,4.2
9058,3.6
9059,3.0
9060,3.8
9061,4.0
9062,3.8
9063,4.0
9064,4.0
9065,4.6
9066,4.0
9067,2.4
9068,4.0
9069,3.6
9070,4.2
9071,4.0
9072,3.2
9073,3.4
9074,4.2
9075,3.8
9076,4.2
9077,4.0
9078,3.6
9079,3.6
9080,3.8
9081,4.0
9082,4.0
9083,3.8
9084,4.2
9085,3.6
9086,4.2
9087,4.0
9088,4.2
9089,4.0
9090,3.6
9091,4.2
9092,4.0
9093,4.0
9094,3.0
9095,3.8
9096,4.4
9097,4.2
9098,4.0
9099,2.8
9100,3.8
9101,2.8
9102,3.6
9103,4.0
9104,4.0
9105,4.0
9106,4.0
9107,4.0
9108,4.2
9109,3.8
9110,4.4
9111,4.0
9112,3.4
9113,3.8
9114,4.0
9115,4.0
9116,3.4
9117,4.2
9118,3.6
9119,3.0
9120,3.8
9121,4.0
9122,3.8
9123,4.0
9124,4.0
9125,4.6
9126,4.0
9127,2.4
9128,4.0
9129,3.6
9130,4.2
9131,4.0
9132,3.2
9133,3.4
9134,4.2
9135,3.8
9136,4.2
9137,4.0
9138,3.6
9139,3.6
9140,3.8
9141,4.0
9142,4.0
9143,3.8
9144,4.2
9145,3.6
9146,4.2
9147,4.0
9148,4.2
9149,4.0
9150,3.6
9151,4.2
9152,4.0
9153,4.0
9154,3.0
9155,3.8
9156,4.4
9157,4.2
9158,4.0
9159,2.8
9160,3.8
9161,2.8
9162,3.6
9163,4.0
9164,4.0
9165,4.0
9166,4.0
9167,4.0
9168,4.2
9169,3.8
9170,4.4
9171,4.0
9172,3.4
9173,3.8
9174,4.0
9175,4.0
9176,3.4
9177,4.2
9178,3.6
9179,3.0
9180,3.8
9181,4.0
9182,3.8
9183,4.0
9184,4.0
9185,4.6
9186,4.0
9187,2.4
9188,4.0
9189,3.6
9190,4.2
9191,4.0
9192,3.2
9193,3.4
9194,4.2
9195,3.8
9196,4.2
9197,4.0
9198,3.6
9199,3.6
9200,3.8
9201,4.0
9202,4.0
9203,3.8
9204,4.2
9205,3.6
9206,4.2
9207,4.0
9208,4.2
9209,4.0
9210,3.6
9211,4.2
9212,4.0
9213,4.0
9214,3.0
9215,3.8
9216,4.4
9217,4.2
9218,4.0
9219,2.8
9220,3.8
9221,2.8
9222,3.6
9223,4.0
9224,4.0
9225,4.0
9226,4.0
9227,4.0
9228,4.2
9229,3.8
9230,4.4
9231,4.0
9232,3.4
9233,3.8
9234,4.0
9235,4.0
9236,3.4
9237,4.2
9238,3.6
9239,3.0
9240,3.8
9241,4.0
9242,3.8
9243,4.0
9244,4.0
9245,4.6
9246,4.0
9247,2.4
9248,4.0
9249,3.6
9250,4.2
9251,4.0
9252,3.2
9253,3.4
9254,4.2
9255,3.8
9256,4.2
9257,4.0
9258,3.6
9259,3.6
9260,3.8
9261,4.0
9262,4.0
9263,3.8
9264,4.2
9265,3.6
9266,4.2
9267,4.0
9268,4.2
9269,4.0
9270,3.6
9271,4.2
9272,4.0
9273,4.0
9274,3.0
9275,3.8
9276,4.4
9277,4.2
9278,4.0
9279,2.8
9280,3.8
9281,2.8
9282,3.6
9283,4.0
9284,4.0
9285,4.0
9286,4.0
9287,4.0
9288,4.2
9289,3.8
9290,4.4
9291,4.0
9292,3.4
9293,3.8
9294,4.0
9295,4.0
9296,3.4
9297,4.2
9298,3.6
9299,3.0
9300,3.8
9301,4.0
9302,3.8
9303,4.0
9304,4.0
9305,4.6
9306,4.0
9307,2.4
9308,4.0
9309,3.6
9310,4.2
9311,4.0
9312,3.2
9313,3.4
9314,4.2
9315,3.8
9316,4.2
9317,4.0
9318,3.6
9319,3.6
9320,3.8
9321,4.0
9322,4.0
9323,3.8
9324,4.2
9325,3.6
9326,4.2
9327,4.0
9328,4.2
9329,4.0
9330,3.6
9331,4.2
9332,4.0
9333,4.0
9334,3.0
9335,3.8
9336,4.4
9337,4.2
9338,4.0
9339,2.8
9340,3.8
9341,2.8
9342,3.6
9343,4.0
9344,4.0
9345,4.0
9346,4.0
9347,4.0
9348,4.2
9349,3.8
9350,4.4
9351,4.0
9352,3.4
9353,3.8
9354,4.0
9355,4.0
9356,3.4
9357,4.2
9358,3.6
9359,3.0
9360,3.8
9361,4.0
9362,3.8
9363,4.0
9364,4.0
9365,4.6
9366,4.0
9367,2.4
9368,4.0
9369,3.6
9370,4.2
9371,4.0
9372,3.2
9373,3.4
9374,4.2
9375,3.8
9376,4.2
9377,4.0
9378,3.6
9379,3.6
9380,3.8
9381,4.0
9382,4.0
9383,3.8
9384,4.2
9385,3.6
9386,4.2
9387,4.0
9388,4.2
9389,4.0
9390,3.6
9391,4.2
9392,4.0
9393,4.0
9394,3.0
9395,3.8
9396,4.4
9397,4.2
9398,4.0
9399,2.8
9400,3.8
9401,2.8
9402,3.6
9403,4.0
9404,4.0
9405,4.0
9406,4.0
9407,4.0
9408,4.2
9409,3.8
9410,4.4
9411,4.0
9412,3.4
9413,3.8
9414,4.0
9415,4.0
9416,3.4
9417,4.2
9418,3.6
9419,3.0
9420,3.8
9421,4.0
9422,3.8
9423,4.0
9424,4.0
9425,4.6
9426,4.0
9427,2.4
9428,4.0
9429,3.6
9430,4.2
9431,4.0
9432,3.2
9433,3.4
9434,4.2
9435,3.8
9436,4.2
9437,4.0
9438,3.6
9439,3.6
9440,3.8
9441,4.0
9442,4.0
9443,3.8
9444,4.2
9445,3.6
9446,4.2
9447,4.0
9448,4.2
9449,4.0
9450,3.6
9451,4.2
9452,4.0
9453,4.0
9454,3.0
9455,3.8
9456,4.4
9457,4.2
9458,4.0
9459,2.8
9460,3.8
9461,2.8
9462,3.6
9463,4.0
9464,4.0
9465,4.0
9466,4.0
9467,4.0
9468,4.2
9469,3.8
9470,4.4
9471,4.0
9472,3.4
9473,3.8
9474,4.0
9475,4.0
9476,3.4
9477,4.2
9478,3.6
9479,3.0
9480,3.8
9481,4.0
9482,3.8
9483,4.0
9484,4.0
9485,4.6
9486,4.0
9487,2.4
9488,4.0
9489,3.6
9490,4.2
9491,4.0
9492,3.2
9493,3.4
9494,4.2
9495,3.8
9496,4.2
9497,4.0
9498,3.6
9499,3.6
9500,3.8
9501,4.0
9502,4.0
9503,3.8
9504,4.2
9505,3.6
9506,4.2
9507,4.0
9508,4.2
9509,4.0
9510,3.6
9511,4.2
9512,4.0
9513,4.0
9514,3.0
9515,3.8
9516,4.4
9517,4.2
9518,4.0
9519,2.8
9520,3.8
9521,2.8
9522,3.6
9523,4.0
9524,4.0
9525,4.0
9526,4.0
9527,4.0
9528,4.2
9529,3.8
9530,4.4
9531,4.0
9532,3.4
9533,3.8
9534,4.0
9535,4.0
9536,3.4
9537,4.2
9538,3.6
9539,3.0
9540,3.8
9541,4.0
9542,3.8
9543,4.0
9544,4.0
9545,4.6
9546,4.0
9547,2.4
9548,4.0
9549,3.6
9550,4.2
9551,4.0
9552,3.2
9553,3.4
9554,4.2
9555,3.8
9556,4.2
9557,4.0
9558,3.6
9559,3.6
9560,3.8
9561,4.0
9562,4.0
9563,3.8
9564,4.2
9565,3.6
9566,4.2
9567,4.0
9568,4.2
9569,4.0
9570,3.6
9571,4.2
9572,4.0
9573,4.0
9574,3.0
9575,3.8
9576,4.4
9577,4.2
9578,4.0
9579,2.8
9580,3.8
9581,2.8
9582,3.6
9583,4.0
9584,4.0
9585,4.0
9586,4.0
9587,4.0
9588,4.2
9589,3.8
9590,4.4
9591,4.0
9592,3.4
9593,3.8
9594,4.0
9595,4.0
9596,3.4
9597,4.2
9598,3.6
9599,3.0
9600,3.8
9601,4.0
9602,3.8
9603,4.0
9604,4.0
9605,4.6
9606,4.0
9607,2.4
9608,4.0
9609,3.6
9610,4.2
9611,4.0
9612,3.2
9613,3.4
9614,4.2
9615,3.8
9616,4.2
9617,4.0
9618,3.6
9619,3.6
9620,3.8
9621,4.0
9622,4.0
9623,3.8
9624,4.2
9625,3.6
9626,4.2
9627,4.0
9628,4.2
9629,4.0
9630,3.6
9631,4.2
9632,4.0
9633,4.0
9634,3.0
9635,3.8
9636,4.4
9637,4.2
9638,4.0
9639,2.8
9640,3.8
9641,2.8
9642,3.6
9643,4.0
9644,4.0
9645,4.0
9646,4.0
9647,4.0
9648,4.2
9649,3.8
9650,4.4
9651,4.0
9652,3.4
9653,3.8
9654,4.0
9655,4.0
9656,3.4
9657,4.2
9658,3.6
9659,3.0
9660,3.8
9661,4.0
9662,3.8
9663,4.0
9664,4.0
9665,4.6
9666,4.0
9667,2.4
9668,4.0
9669,3.6
9670,4.2
9671,4.0
9672,3.2
9673,3.4
9674,4.2
9675,3.8
9676,4.2
9677,4.0
9678,3.6
9679,3.6
9680,3.8
9681,4.0
9682,4.0
9683,3.8
9684,4.2
9685,3.6
9686,4.2
9687,4.0
9688,4.2
9689,4.0
9690,3.6
9691,4.2
9692,4.0
9693,4.0
9694,3.0
9695,3.8
9696,4.4
9697,4.2
9698,4.0
9699,2.8
9700,3.8
9701,2.8
9702,3.6
9703,4.0
9704,4.0
9705,4.0
9706,4.0
9707,4.0
9708,4.2
9709,3.8
9710,4.4
9711,4.0
9712,3.4
9713,3.8
9714,4.0
9715,4.0
9716,3.4
9717,4.2
9718,3.6
9719,3.0
9720,3.8
9721,4.0
9722,3.8
9723,4.0
9724,4.0
9725,4.6
9726,4.0
9727,2.4
9728,4.0
9729,3.6
9730,4.2
9731,4.0
9732,3.2
9733,3.4
9734,4.2
9735,3.8
9736,4.2
9737,4.0
9738,3.6
9739,3.6
9740,3.8
9741,4.0
9742,4.0
9743,3.8
9744,4.2
9745,3.6
9746,4.2
9747,4.0
9748,4.2
9749,4.0
9750,3.6
9751,4.2
9752,4.0
9753,4.0
9754,3.0
9755,3.8
9756,4.4
9757,4.2
9758,4.0
9759,2.8
9760,3.8
9761,2.8
9762,3.6
9763,4.0
9764,4.0
9765,4.0
9766,4.0
9767,4.0
9768,4.2
9769,3.8
9770,4.4
9771,4.0
9772,3.4
9773,3.8
9774,4.0
9775,4.0
9776,3.4
9777,4.2
9778,3.6
9779,3.0
9780,3.8
9781,4.0
9782,3.8
9783,4.0
9784,4.0
9785,4.6
9786,4.0
9787,2.4
9788,4.0
9789,3.6
9790,4.2
9791,4.0
9792,3.2
9793,3.4
9794,4.2
9795,3.8
9796,4.2
9797,4.0
9798,3.6
9799,3.6
9800,3.8
9801,4.0
9802,4.0
9803,3.8
9804,4.2
9805,3.6
9806,4.2
9807,4.0
9808,4.2
9809,4.0
9810,3.6
9811,4.2
9812,4.0
9813,4.0
9814,3.0
9815,3.8
9816,4.4
9817,4.2
9818,4.0
9819,2.8
9820,3.8
9821,2.8
9822,3.6
9823,4.0
9824,4.0
9825,4.0
9826,4.0
9827,4.0
9828,4.2
9829,3.8
9830,4.4
9831,4.0
9832,3.4
9833,3.8
9834,4.0
9835,4.0
9836,3.4
9837,4.2
9838,3.6
9839,3.0
9840,3.8
9841,4.0
9842,3.8
9843,4.0
9844,4.0
9845,4.6
9846,4.0
9847,2.4
9848,4.0
9849,3.6
9850,4.2
9851,4.0
9852,3.2
9853,3.4
9854,4.2
9855,3.8
9856,4.2
9857,4.0
9858,3.6
9859,3.6
9860,3.8
9861,4.0
9862,4.0
9863,3.8
9864,4.2
9865,3.6
9866,4.2
9867,4.0
9868,4.2
9869,4.0
9870,3.6
9871,4.2
9872,4.0
9873,4.0
9874,3.0
9875,3.8
9876,4.4
9877,4.2
9878,4.0
9879,2.8
9880,3.8
9881,2.8
9882,3.6
9883,4.0
9884,4.0
9885,4.0
9886,4.0
9887,4.0
9888,4.2
9889,3.8
9890,4.4
9891,4.0
9892,3.4
9893,3.8
9894,4.0
9895,4.0
9896,3.4
9897,4.2
9898,3.6
9899,3.0
9900,3.8
9901,4.0
9902,3.8
9903,4.0
9904,4.0
9905,4.6
9906,4.0
9907,2.4
9908,4.0
9909,3.6
9910,4.2
9911,4.0
9912,3.2
9913,3.4
9914,4.2
9915,3.8
9916,4.2
9917,4.0
9918,3.6
9919,3.6
9920,3.8
9921,4.0
9922,4.0
9923,3.8
9924,4.2
9925,3.6
9926,4.2
9927,4.0
9928,4.2
9929,4.0
9930,3.6
9931,4.2
9932,4.0
9933,4.0
9934,3.0
9935,3.8
9936,4.4
9937,4.2
9938,4.0
9939,2.8
9940,3.8
9941,2.8
9942,3.6
9943,4.0
9944,4.0
9945,4.0
9946,4.0
9947,4.0
9948,4.2
9949,3.8
9950,4.4
9951,4.0
9952,3.4
9953,3.8
9954,4.0
9955,4.0
9956,3.4
9957,4.2
9958,3.6
9959,3.0
9960,3.8
9961,4.0
9962,3.8
9963,4.0
9964,4.0
9965,4.6
9966,4.0
9967,2.4
9968,4.0
9969,3.6
9970,4.2
9971,4.0
9972,3.2
9973,3.4
9974,4.2
9975,3.8
9976,4.2
9977,4.0
9978,3.6
9979,3.6
9980,3.8
9981,4.0
9982,4.0
9983,3.8
9984,4.2
9985,3.6
9986,4.2
9987,4.0
9988,4.2
9989,4.0
9990,3.6
9991,4.2
9992,4.0
9993,4.0
9994,3.0
9995,3.8
9996,4.4
9997,4.2
9998,4.0
9999,2.8
10000,3.8
10001,2.8
10002,3.6
10003,4.0
10004,4.0
10005,4.0
10006,4.0
10007,4.0
10008,4.2
10009,3.8
10010,4.4
10011,4.0
10012,3.4
10013,3.8
10014,4.0
10015,4.0
10016,3.4
10017,4.2
10018,3.6
10019,3.0
10020,3.8
10021,4.0
10022,3.8
10023,4.0
10024,4.0
10025,4.6
10026,4.0
10027,2.4
10028,4.0
10029,3.6
10030,4.2
10031,4.0
10032,3.2
10033,3.4
10034,4.2
10035,3.8
10036,4.2
10037,4.0
10038,3.6
10039,3.6
10040,3.8
10041,4.0
10042,4.0
10043,3.8
10044,4.2
10045,3.6
10046,4.2
10047,4.0
10048,4.2
10049,4.0
10050,3.6
10051,4.2
10052,4.0
10053,4.0
10054,3.0
10055,3.8
10056,4.4
10057,4.2
10058,4.0
10059,2.8
10060,3.8
10061,2.8
10062,3.6
10063,4.0
10064,4.0
10065,4.0
10066,4.0
10067,4.0
10068,4.2
10069,3.8
10070,4.4
10071,4.0
10072,3.4
10073,3.8
10074,4.0
10075,4.0
10076,3.4
10077,4.2
10078,3.6
10079,3.0
10080,3.8
10081,4.0
10082,3.8
10083,4.0
10084,4.0
10085,4.6
10086,4.0
10087,2.4
10088,4.0
10089,3.6
10090,4.2
10091,4.0
10092,3.2
10093,3.4
10094,4.2
10095,3.8
10096,4.2
10097,4.0
10098,3.6
10099,3.6
10100,3.8
10101,4.0
10102,4.0
10103,3.8
10104,4.2
10105,3.6
10106,4.2
10107,4.0
10108,4.2
10109,4.0
10110,3.6
10111,4.2
10112,4.0
10113,4.0
10114,3.0
10115,3.8
10116,4.4
10117,4.2
10118,4.0
10119,2.8
10120,3.8
10121,2.8
10122,3.6
10123,4.0
10124,4.0
10125,4.0
10126,4.0
10127,4.0
10128,4.2
10129,3.8
10130,4.4
10131,4.0
10132,3.4
10133,3.8
10134,4.0
10135,4.0
10136,3.4
10137,4.2
10138,3.6
10139,3.0
10140,3.8
10141,4.0
10142,3.8
10143,4.0
10144,4.0
10145,4.6
10146,4.0
10147,2.4
10148,4.0
10149,3.6
10150,4.2
10151,4.0
10152,3.2
10153,3.4
10154,4.2
10155,3.8
10156,4.2
10157,4.0
10158,3.6
10159,3.6
10160,3.8
10161,4.0
10162,4.0
10163,3.8
10164,4.2
10165,3.6
10166,4.2
10167,4.0
10168,4.2
10169,4.0
10170,3.6
10171,4.2
10172,4.0
10173,4.0
10174,3.0
10175,3.8
10176,4.4
10177,4.2
10178,4.0
10179,2.8
10180,3.8
10181,2.8
10182,3.6
10183,4.0
10184,4.0
10185,4.0
10186,4.0
10187,4.0
10188,4.2
10189,3.8
10190,4.4
10191,4.0
10192,3.4
10193,3.8
10194,4.0
10195,4.0
10196,3.4
10197,4.2
10198,3.6
10199,3.0
10200,3.8
10201,4.0
10202,3.8
10203,4.0
10204,4.0
10205,4.6
10206,4.0
10207,2.4
10208,4.0
10209,3.6
10210,4.2
10211,4.0
10212,3.2
10213,3.4
10214,4.2
10215,3.8
10216,4.2
10217,4.0
10218,3.6
10219,3.6
10220,3.8
10221,4.0
10222,4.0
10223,3.8
10224,4.2
10225,3.6
10226,4.2
10227,4.0
10228,4.2
10229,4.0
10230,3.6
10231,4.2
10232,4.0
10233,4.0
10234,3.0
10235,3.8
10236,4.4
10237,4.2
10238,4.0
10239,2.8
10240,3.8
10241,2.8
10242,3.6
10243,4.0
10244,4.0
10245,4.0
10246,4.0
10247,4.0
10248,4.2
10249,3.8
10250,4.4
10251,4.0
10252,3.4
10253,3.8
10254,4.0
10255,4.0
10256,3.4
10257,4.2
10258,3.6
10259,3.0
10260,3.8
10261,4.0
10262,3.8
10263,4.0
10264,4.0
10265,4.6
10266,4.0
10267,2.4
10268,4.0
10269,3.6
10270,4.2
10271,4.0
10272,3.2
10273,3.4
10274,4.2
10275,3.8
10276,4.2
10277,4.0
10278,3.6
10279,3.6
10280,3.8
10281,4.0
10282,4.0
10283,3.8
10284,4.2
10285,3.6
10286,4.2
10287,4.0
10288,4.2
10289,4.0
10290,3.6
10291,4.2
10292,4.0
10293,4.0
10294,3.0
10295,3.8
10296,4.4
10297,4.2
10298,4.0
10299,2.8
10300,3.8
10301,2.8
10302,3.6
10303,4.0
10304,4.0
10305,4.0
10306,4.0
10307,4.0
10308,4.2
10309,3.8
10310,4.4
10311,4.0
10312,3.4
10313,3.8
10314,4.0
10315,4.0
10316,3.4
10317,4.2
10318,3.6
10319,3.0
10320,3.8
10321,4.0
10322,3.8
10323,4.0
10324,4.0
10325,4.6
10326,4.0
10327,2.4
10328,4.0
10329,3.6
10330,4.2
10331,4.0
10332,3.2
10333,3.4
10334,4.2
10335,3.8
10336,4.2
10337,4.0
10338,3.6
10339,3.6
10340,3.8
10341,4.0
10342,4.0
10343,3.8
10344,4.2
10345,3.6
10346,4.2
10347,4.0
10348,4.2
10349,4.0
10350,3.6
10351,4.2
10352,4.0
10353,4.0
10354,3.0
10355,3.8
10356,4.4
10357,4.2
10358,4.0
10359,2.8
10360,3.8
10361,2.8
10362,3.6
10363,4.0
10364,4.0
10365,4.0
10366,4.0
10367,4.0
10368,4.2
10369,3.8
10370,4.4
10371,4.0
10372,3.4
10373,3.8
10374,4.0
10375,4.0
10376,3.4
10377,4.2
10378,3.6
10379,3.0
10380,3.8
10381,4.0
10382,3.8
10383,4.0
10384,4.0
10385,4.6
10386,4.0
10387,2.4
10388,4.0
10389,3.6
10390,4.2
10391,4.0
10392,3.2
10393,3.4
10394,4.2
10395,3.8
10396,4.2
10397,4.0
10398,3.6
10399,3.6
10400,3.8
10401,4.0
10402,4.0
10403,3.8
10404,4.2
10405,3.6
10406,4.2
10407,4.0
10408,4.2
10409,4.0
10410,3.6
10411,4.2
10412,4.0
10413,4.0
10414,3.0
10415,3.8
10416,4.4
10417,4.2
10418,4.0
10419,2.8
10420,3.8
10421,2.8
10422,3.6
10423,4.0
10424,4.0
10425,4.0
10426,4.0
10427,4.0
10428,4.2
10429,3.8
10430,4.4
10431,4.0
10432,3.4
10433,3.8
10434,4.0
10435,4.0
10436,3.4
10437,4.2
10438,3.6
10439,3.0
10440,3.8
10441,4.0
10442,3.8
10443,4.0
10444,4.0
10445,4.6
10446,4.0
10447,2.4
10448,4.0
10449,3.6
10450,4.2
10451,4.0
10452,3.2
10453,3.4
10454,4.2
10455,3.8
10456,4.2
10457,4.0
10458,3.6
10459,3.6
10460,3.8
10461,4.0
10462,4.0
10463,3.8
10464,4.2
10465,3.6
10466,4.2
10467,4.0
10468,4.2
10469,4.0
10470,3.6
10471,4.2
10472,4.0
10473,4.0
10474,3.0
10475,3.8
10476,4.4
10477,4.2
10478,4.0
10479,2.8
10480,3.8
10481,2.8
10482,3.6
10483,4.0
10484,4.0
10485,4.0
10486,4.0
10487,4.0
10488,4.2
10489,3.8
10490,4.4
10491,4.0
10492,3.4
10493,3.8
10494,4.0
10495,4.0
10496,3.4
10497,4.2
10498,3.6
10499,3.0
10500,3.8
10501,4.0
10502,3.8
10503,4.0
10504,4.0
10505,4.6
10506,4.0
10507,2.4
10508,4.0
10509,3.6
10510,4.2
10511,4.0
10512,3.2
10513,3.4
10514,4.2
10515,3.8
10516,4.2
10517,4.0
10518,3.6
10519,3.6
10520,3.8
10521,4.0
10522,4.0
10523,3.8
10524,4.2
10525,3.6
10526,4.2
10527,4.0
10528,4.2
10529,4.0
10530,3.6
10531,4.2
10532,4.0
10533,4.0
10534,3.0
10535,3.8
10536,4.4
10537,4.2
10538,4.0
10539,2.8
10540,3.8
10541,2.8
10542,3.6
10543,4.0
10544,4.0
10545,4.0
10546,4.0
10547,4.0
10548,4.2
10549,3.8
10550,4.4
10551,4.0
10552,3.4
10553,3.8
10554,4.0
10555,4.0
10556,3.4
10557,4.2
10558,3.6
10559,3.0
10560,3.8
10561,4.0
10562,3.8
10563,4.0
10564,4.0
10565,4.6
10566,4.0
10567,2.4
10568,4.0
10569,3.6
10570,4.2
10571,4.0
10572,3.2
10573,3.4
10574,4.2
10575,3.8
10576,4.2
10577,4.0
10578,3.6
10579,3.6
10580,3.8
10581,4.0
10582,4.0
10583,3.8
10584,4.2
10585,3.6
10586,4.2
10587,4.0
10588,4.2
10589,4.0
10590,3.6
10591,4.2
10592,4.0
10593,4.0
10594,3.0
10595,3.8
10596,4.4
10597,4.2
10598,4.0
10599,2.8
10600,3.8
10601,2.8
10602,3.6
10603,4.0
10604,4.0
10605,4.0
10606,4.0
10607,4.0
10608,4.2
10609,3.8
10610,4.4
10611,4.0
10612,3.4
10613,3.8
10614,4.0
10615,4.0
10616,3.4
10617,4.2
10618,3.6
10619,3.0
10620,3.8
10621,4.0
10622,3.8
10623,4.0
10624,4.0
10625,4.6
10626,4.0
10627,2.4
10628,4.0
10629,3.6
10630,4.2
10631,4.0
10632,3.2
10633,3.4
10634,4.2
10635,3.8
10636,4.2
10637,4.0
10638,3.6
10639,3.6
10640,3.8
10641,4.0
10642,4.0
10643,3.8
10644,4.2
10645,3.6
10646,4.2
10647,4.0
10648,4.2
10649,4.0
10650,3.6
10651,4.2
10652,4.0
10653,4.0
10654,3.0
10655,3.8
10656,4.4
10657,4.2
10658,4.0
10659,2.8
10660,3.8
10661,2.8
10662,3.6
10663,4.0
10664,4.0
10665,4.0
10666,4.0
10667,4.0
10668,4.2
10669,3.8
10670,4.4
10671,4.0
10672,3.4
10673,3.8
10674,4.0
10675,4.0
10676,3.4
10677,4.2
10678,3.6
10679,3.0
10680,3.8
10681,4.0
10682,3.8
10683,4.0
10684,4.0
10685,4.6
10686,4.0
10687,2.4
10688,4.0
10689,3.6
10690,4.2
10691,4.0
10692,3.2
10693,3.4
10694,4.2
10695,3.8
10696,4.2
10697,4.0
10698,3.6
10699,3.6
10700,3.8
10701,4.0
10702,4.0
10703,3.8
10704,4.2
10705,3.6
10706,4.2
10707,4.0
10708,4.2
10709,4.0
10710,3.6
10711,4.2
10712,4.0
10713,4.0
10714,3.0
10715,3.8
10716,4.4
10717,4.2
10718,4.0
10719,2.8
10720,3.8
10721,2.8
10722,3.6
10723,4.0
10724,4.0
10725,4.0
10726,4.0
10727,4.0
10728,4.2
10729,3.8
10730,4.4
10731,4.0
10732,3.4
10733,3.8
10734,4.0
10735,4.0
10736,3.4
10737,4.2
10738,3.6
10739,3.0
10740,3.8
10741,4.0
10742,3.8
10743,4.0
10744,4.0
10745,4.6
10746,4.0
10747,2.4
10748,4.0
10749,3.6
10750,4.2
10751,4.0
10752,3.2
10753,3.4
10754,4.2
10755,3.8
10756,4.2
10757,4.0
10758,3.6
10759,3.6
